País,Precio,Tipo
Spain,45.0,Tempranillo Blend
Spain,,Rosé
Spain,8.0,Garnacha-Syrah
Spain,12.0,Garnacha
Spain,9.0,Verdejo
Spain,13.0,Tempranillo
Spain,23.0,Tempranillo
Spain,11.0,Tempranillo
Spain,50.0,Red Blend
Spain,45.0,Sparkling Blend
Spain,8.0,Rosé
Spain,13.0,Red Blend
Spain,17.0,Albariño
Spain,36.0,Red Blend
Spain,11.0,Tempranillo-Cabernet Sauvignon
Spain,30.0,Tempranillo
Spain,10.0,Garnacha
Spain,10.0,Tempranillo
Spain,15.0,Tinta de Toro
Spain,15.0,Tempranillo
Spain,22.0,Red Blend
Spain,11.0,White Blend
Spain,10.0,Tempranillo
Spain,10.0,Garnacha
Spain,15.0,Grenache Blend
Spain,15.0,Red Blend
Spain,12.0,Tempranillo
Spain,10.0,Tempranillo
Spain,17.0,Red Blend
Spain,15.0,Verdejo
Spain,9.0,Tempranillo
Spain,10.0,Tempranillo-Cabernet Sauvignon
Spain,13.0,Sparkling Blend
Spain,40.0,Red Blend
Spain,20.0,Monastrell
Spain,45.0,Tempranillo
Spain,40.0,Sparkling Blend
Spain,27.0,Red Blend
Spain,15.0,Tempranillo
Spain,9.0,Rosé
Spain,24.0,Red Blend
Spain,9.0,Garnacha
Spain,10.0,Tempranillo
Spain,11.0,Tempranillo
Spain,27.0,Tempranillo
Spain,11.0,Tempranillo
Spain,17.0,White Blend
Spain,9.0,Garnacha
Spain,12.0,Mencía
Spain,9.0,Verdejo
Spain,9.0,Syrah
Spain,10.0,Tempranillo-Shiraz
Spain,20.0,Garnacha
Spain,18.0,Garnacha
Spain,10.0,Syrah-Grenache
Spain,14.0,Garnacha
Spain,8.0,Tempranillo
Spain,22.0,Tempranillo
Spain,20.0,Tempranillo
Spain,18.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,,Mencía
Spain,45.0,Tinta de Toro
Spain,103.0,Tempranillo
Spain,17.0,Tempranillo
Spain,20.0,Hondarrabi Zuri
Spain,10.0,Sparkling Blend
Spain,22.0,Hondarrabi Zuri
Spain,12.0,Verdejo
Spain,17.0,Red Blend
Spain,8.0,Viura
Spain,30.0,Tempranillo
Spain,17.0,Chardonnay
Spain,32.0,White Blend
Spain,13.0,Viura
Spain,9.0,Tempranillo-Garnacha
Spain,29.0,Sparkling Blend
Spain,18.0,Tempranillo
Spain,32.0,Tinto del Pais
Spain,11.0,Tempranillo
Spain,12.0,Tempranillo
Spain,10.0,Tempranillo
Spain,14.0,Sparkling Blend
Spain,9.0,Tempranillo
Spain,18.0,Tempranillo
Spain,20.0,Albariño
Spain,40.0,Cabernet Sauvignon
Spain,33.0,Tempranillo
Spain,34.0,Tempranillo Blanco
Spain,20.0,Grenache Blend
Spain,19.0,Tempranillo
Spain,40.0,Tempranillo Blanco
Spain,11.0,Viura
Spain,10.0,White Blend
Spain,10.0,Rosé
Spain,8.0,Garnacha
Spain,10.0,Tempranillo-Garnacha
Spain,13.0,Sparkling Blend
Spain,7.0,Tempranillo
Spain,13.0,Mencía
Spain,13.0,Tempranillo Blend
Spain,25.0,Syrah
Spain,25.0,Garnacha
Spain,30.0,Mencía
Spain,15.0,Tempranillo
Spain,34.0,Albariño
Spain,25.0,Tempranillo
Spain,25.0,Tinta de Toro
Spain,59.0,Tempranillo
Spain,17.0,Tinta de Toro
Spain,34.0,Tinta de Toro
Spain,11.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,,Garnacha
Spain,30.0,Red Blend
Spain,19.0,Albariño
Spain,24.0,Garnacha Blanca
Spain,10.0,Verdejo
Spain,45.0,Red Blend
Spain,9.0,White Blend
Spain,12.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,9.0,Garnacha
Spain,17.0,Red Blend
Spain,28.0,Tinta de Toro
Spain,12.0,Garnacha
Spain,15.0,Viura
Spain,75.0,Albariño
Spain,11.0,Garnacha
Spain,10.0,Viura
Spain,10.0,Tempranillo Blend
Spain,10.0,Tempranillo
Spain,10.0,Viura
Spain,7.0,White Blend
Spain,14.0,White Blend
Spain,12.0,Garnacha Blanca
Spain,24.0,Tempranillo
Spain,36.0,Trepat
Spain,110.0,Syrah
Spain,18.0,Mencía
Spain,11.0,Tempranillo
Spain,,Tempranillo Blend
Spain,10.0,Tempranillo
Spain,22.0,Verdejo
Spain,30.0,Red Blend
Spain,9.0,Verdejo
Spain,29.0,Tempranillo
Spain,36.0,Tinto Fino
Spain,9.0,Garnacha
Spain,36.0,Xarel-lo
Spain,23.0,Tempranillo
Spain,11.0,Tempranillo
Spain,15.0,Viura
Spain,13.0,Verdejo
Spain,15.0,Tempranillo
Spain,16.0,Garnacha
Spain,35.0,Tempranillo
Spain,45.0,Tempranillo
Spain,20.0,Red Blend
Spain,18.0,Tempranillo
Spain,13.0,White Blend
Spain,33.0,Red Blend
Spain,70.0,Garnacha
Spain,25.0,White Blend
Spain,28.0,Verdejo
Spain,10.0,Tempranillo
Spain,15.0,Sparkling Blend
Spain,8.0,Tempranillo
Spain,15.0,Tempranillo
Spain,18.0,Tempranillo Blend
Spain,12.0,Albariño
Spain,17.0,Red Blend
Spain,62.0,Tempranillo
Spain,48.0,Tempranillo
Spain,31.0,Sparkling Blend
Spain,50.0,Red Blend
Spain,17.0,Tempranillo
Spain,18.0,Albariño
Spain,22.0,Albariño
Spain,11.0,Tempranillo
Spain,21.0,Tempranillo
Spain,60.0,Tempranillo
Spain,15.0,Red Blend
Spain,18.0,Albariño
Spain,25.0,Sparkling Blend
Spain,42.0,Red Blend
Spain,,White Blend
Spain,8.0,Tempranillo
Spain,140.0,Red Blend
Spain,15.0,Red Blend
Spain,8.0,Red Blend
Spain,16.0,Verdejo
Spain,45.0,Palomino
Spain,19.0,Godello
Spain,12.0,Rosé
Spain,28.0,Verdejo
Spain,26.0,Moscatel
Spain,28.0,Verdejo
Spain,45.0,Red Blend
Spain,30.0,Tinta de Toro
Spain,8.0,Garnacha-Syrah
Spain,8.0,Garnacha
Spain,20.0,Chardonnay
Spain,15.0,Tempranillo-Cabernet Sauvignon
Spain,10.0,Sparkling Blend
Spain,24.0,Red Blend
Spain,20.0,Red Blend
Spain,24.0,Tempranillo
Spain,12.0,Albariño
Spain,18.0,Godello
Spain,16.0,Albariño
Spain,14.0,Tempranillo
Spain,15.0,Albariño
Spain,45.0,Tempranillo Blend
Spain,55.0,Garnacha
Spain,80.0,Palomino
Spain,100.0,Palomino
Spain,11.0,Tempranillo
Spain,17.0,Sparkling Blend
Spain,13.0,Tempranillo
Spain,14.0,Sparkling Blend
Spain,19.0,Tempranillo
Spain,19.0,Tempranillo Blend
Spain,26.0,Pinot Noir
Spain,30.0,Tempranillo
Spain,25.0,Cabernet Sauvignon
Spain,20.0,Red Blend
Spain,70.0,Tempranillo
Spain,30.0,Tempranillo Blend
Spain,56.0,Tempranillo
Spain,50.0,Tempranillo
Spain,14.0,Cabernet Sauvignon-Merlot
Spain,18.0,Albariño
Spain,18.0,Tempranillo Blend
Spain,19.0,Godello
Spain,14.0,Sparkling Blend
Spain,18.0,Albariño
Spain,22.0,Tempranillo
Spain,15.0,Albariño
Spain,25.0,Albariño
Spain,29.0,Albariño
Spain,15.0,Cabernet Sauvignon-Merlot
Spain,12.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,14.0,Pinot Noir
Spain,16.0,Sparkling Blend
Spain,15.0,Albariño
Spain,18.0,Albariño
Spain,30.0,Tempranillo Blend
Spain,19.0,Red Blend
Spain,50.0,White Blend
Spain,18.0,Sparkling Blend
Spain,7.0,Garnacha
Spain,23.0,Tempranillo
Spain,20.0,Tempranillo-Cabernet Sauvignon
Spain,12.0,Xarel-lo
Spain,15.0,Pedro Ximénez
Spain,29.0,Verdejo
Spain,15.0,Tempranillo Blend
Spain,13.0,Verdejo
Spain,18.0,Tempranillo
Spain,11.0,Sparkling Blend
Spain,18.0,Tempranillo Blend
Spain,25.0,Sparkling Blend
Spain,8.0,Mencía
Spain,28.0,White Blend
Spain,46.0,Red Blend
Spain,14.0,Red Blend
Spain,22.0,Sparkling Blend
Spain,45.0,Sherry
Spain,12.0,Sparkling Blend
Spain,18.0,Sparkling Blend
Spain,17.0,Tempranillo
Spain,26.0,Tempranillo
Spain,34.0,Tempranillo
Spain,15.0,Tempranillo-Cabernet Sauvignon
Spain,15.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,16.0,Albariño
Spain,7.0,Tempranillo
Spain,22.0,Albariño
Spain,12.0,Red Blend
Spain,14.0,Chardonnay
Spain,22.0,Godello
Spain,25.0,Tempranillo
Spain,22.0,Sparkling Blend
Spain,30.0,Tempranillo Blend
Spain,45.0,Red Blend
Spain,22.0,Verdejo
Spain,15.0,Garnacha
Spain,29.0,Tempranillo
Spain,26.0,Albariño
Spain,30.0,Tinta de Toro
Spain,24.0,Monastrell
Spain,15.0,Sherry
Spain,15.0,Sherry
Spain,12.0,Chardonnay
Spain,12.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,14.0,Albariño
Spain,16.0,Albariño
Spain,20.0,Red Blend
Spain,12.0,Garnacha Blanca
Spain,20.0,Garnacha
Spain,35.0,Garnacha
Spain,35.0,White Blend
Spain,10.0,Sparkling Blend
Spain,9.0,Sparkling Blend
Spain,18.0,Albariño
Spain,16.0,Albariño
Spain,10.0,Tempranillo Blend
Spain,12.0,Tempranillo Blend
Spain,10.0,Tempranillo
Spain,35.0,Tempranillo Blend
Spain,20.0,Red Blend
Spain,27.0,Albariño
Spain,10.0,Sparkling Blend
Spain,19.0,Tempranillo Blend
Spain,12.0,White Blend
Spain,27.0,Sparkling Blend
Spain,17.0,Verdejo
Spain,30.0,White Blend
Spain,15.0,Verdejo
Spain,32.0,Red Blend
Spain,9.0,Garnacha
Spain,22.0,Verdejo
Spain,24.0,Albariño
Spain,8.0,Tempranillo-Garnacha
Spain,12.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,13.0,Tempranillo
Spain,46.0,Red Blend
Spain,10.0,Rosé
Spain,17.0,Tempranillo
Spain,16.0,Garnacha-Monastrell
Spain,25.0,Tempranillo
Spain,20.0,Tempranillo
Spain,62.0,Tempranillo
Spain,28.0,Tempranillo Blend
Spain,15.0,Albariño
Spain,34.0,Tempranillo
Spain,22.0,Red Blend
Spain,14.0,Verdejo
Spain,15.0,Chardonnay
Spain,17.0,Merlot
Spain,16.0,Sparkling Blend
Spain,12.0,Tempranillo
Spain,47.0,Garnacha
Spain,130.0,Red Blend
Spain,,Tempranillo
Spain,8.0,Garnacha
Spain,13.0,Tinta de Toro
Spain,19.0,Red Blend
Spain,11.0,Tempranillo
Spain,32.0,Red Blend
Spain,10.0,Albariño
Spain,26.0,Albariño
Spain,19.0,Tempranillo
Spain,9.0,Tempranillo
Spain,13.0,Xarel-lo
Spain,18.0,Albariño
Spain,15.0,Tempranillo
Spain,9.0,Sparkling Blend
Spain,15.0,Verdejo
Spain,32.0,Tinta de Toro
Spain,15.0,Tempranillo Blend
Spain,22.0,Albariño
Spain,15.0,Tempranillo
Spain,23.0,Red Blend
Spain,16.0,White Blend
Spain,15.0,Tempranillo
Spain,12.0,Tempranillo
Spain,13.0,Verdejo
Spain,9.0,Tinta de Toro
Spain,9.0,Rosé
Spain,30.0,Garnacha
Spain,26.0,Tempranillo Blend
Spain,45.0,Tempranillo
Spain,9.0,Garnacha
Spain,14.0,Tempranillo
Spain,14.0,Tempranillo
Spain,17.0,Mencía
Spain,12.0,Viura
Spain,18.0,Albariño
Spain,6.0,Garnacha
Spain,9.0,Garnacha
Spain,8.0,Rosé
Spain,22.0,Albariño
Spain,19.0,Tempranillo
Spain,18.0,Garnacha
Spain,20.0,Tempranillo Blend
Spain,69.0,Red Blend
Spain,8.0,Viura-Chardonnay
Spain,30.0,Red Blend
Spain,12.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,10.0,Verdejo
Spain,10.0,Tempranillo
Spain,,Tempranillo
Spain,7.0,Garnacha
Spain,10.0,Tempranillo
Spain,30.0,Red Blend
Spain,140.0,Red Blend
Spain,15.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,22.0,Sauvignon Blanc
Spain,12.0,White Blend
Spain,8.0,Moscato
Spain,14.0,Garnacha
Spain,7.0,Tempranillo
Spain,11.0,Tempranillo
Spain,18.0,Palomino
Spain,14.0,Pinot Noir
Spain,16.0,Red Blend
Spain,22.0,Verdejo
Spain,9.0,Garnacha
Spain,19.0,Sparkling Blend
Spain,24.0,Red Blend
Spain,19.0,Monastrell
Spain,30.0,Tempranillo
Spain,100.0,Tempranillo
Spain,9.0,Sparkling Blend
Spain,13.0,Sparkling Blend
Spain,6.0,Red Blend
Spain,8.0,Tempranillo
Spain,12.0,Rosé
Spain,30.0,Xarel-lo
Spain,17.0,Sparkling Blend
Spain,10.0,Verdejo
Spain,24.0,Red Blend
Spain,19.0,Moscatel
Spain,45.0,Tempranillo
Spain,27.0,Tempranillo
Spain,9.0,Tempranillo
Spain,8.0,Moscato
Spain,21.0,Garnacha
Spain,11.0,Rosé
Spain,20.0,Prieto Picudo
Spain,37.0,Cabernet Sauvignon-Syrah
Spain,18.0,Tempranillo
Spain,15.0,Garnacha
Spain,14.0,Mencía
Spain,24.0,Red Blend
Spain,29.0,Tempranillo
Spain,45.0,Red Blend
Spain,17.0,Garnacha
Spain,12.0,Tempranillo
Spain,10.0,Tempranillo
Spain,15.0,Tempranillo
Spain,10.0,Macabeo
Spain,11.0,Verdejo
Spain,20.0,Albariño
Spain,19.0,Mencía
Spain,15.0,Prieto Picudo
Spain,20.0,Albariño
Spain,18.0,White Blend
Spain,30.0,Tempranillo-Shiraz
Spain,10.0,Verdejo
Spain,11.0,Tempranillo
Spain,17.0,Albariño
Spain,8.0,Tempranillo
Spain,10.0,Macabeo
Spain,8.0,Tempranillo
Spain,10.0,Tempranillo
Spain,10.0,Tempranillo
Spain,23.0,Tempranillo
Spain,17.0,Tempranillo
Spain,49.0,Mencía
Spain,17.0,Sherry
Spain,18.0,Red Blend
Spain,12.0,Verdejo
Spain,70.0,Tinta de Toro
Spain,15.0,Rosé
Spain,8.0,Garnacha
Spain,16.0,Chardonnay
Spain,14.0,Garnacha
Spain,7.0,White Blend
Spain,15.0,Tinto Fino
Spain,21.0,Tempranillo
Spain,16.0,Albariño
Spain,20.0,Tempranillo Blend
Spain,41.0,Tempranillo
Spain,10.0,Tempranillo
Spain,15.0,Tempranillo
Spain,33.0,Tempranillo
Spain,40.0,Tempranillo
Spain,20.0,Tempranillo Blend
Spain,21.0,Tinto del Pais
Spain,50.0,Red Blend
Spain,55.0,Tempranillo
Spain,125.0,Tempranillo
Spain,19.0,Red Blend
Spain,599.0,Tempranillo
Spain,20.0,Sparkling Blend
Spain,10.0,Sparkling Blend
Spain,12.0,Tempranillo
Spain,24.0,Albariño
Spain,9.0,Garnacha-Monastrell
Spain,46.0,Bobal
Spain,18.0,Sparkling Blend
Spain,22.0,White Blend
Spain,22.0,Monastrell
Spain,45.0,Tempranillo
Spain,19.0,Tempranillo
Spain,23.0,Verdejo
Spain,116.0,Sparkling Blend
Spain,45.0,Red Blend
Spain,132.0,Tempranillo
Spain,58.0,Tempranillo
Spain,100.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,13.0,Cabernet Sauvignon
Spain,15.0,Tempranillo
Spain,14.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,22.0,Albariño
Spain,18.0,Sparkling Blend
Spain,13.0,Tempranillo-Merlot
Spain,16.0,Tempranillo
Spain,19.0,Mencía
Spain,30.0,Tinta de Toro
Spain,13.0,Verdejo
Spain,13.0,Mencía
Spain,10.0,Tempranillo
Spain,14.0,Tempranillo
Spain,13.0,Mencía
Spain,11.0,Monastrell
Spain,31.0,Tempranillo
Spain,19.0,Tempranillo
Spain,30.0,Garnacha
Spain,15.0,Godello
Spain,19.0,Tempranillo
Spain,18.0,Hondarrabi Zuri
Spain,52.0,Tempranillo
Spain,41.0,Tempranillo
Spain,45.0,Garnacha
Spain,90.0,Tinta de Toro
Spain,10.0,Tempranillo-Shiraz
Spain,9.0,Sparkling Blend
Spain,6.0,Moscato
Spain,10.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,10.0,Tempranillo
Spain,17.0,Red Blend
Spain,11.0,Tempranillo
Spain,10.0,Sherry
Spain,13.0,Tempranillo
Spain,9.0,White Blend
Spain,38.0,Red Blend
Spain,13.0,Tempranillo
Spain,7.0,Red Blend
Spain,40.0,Tempranillo
Spain,35.0,Tinta de Toro
Spain,68.0,Tempranillo Blend
Spain,17.0,Garnacha
Spain,18.0,Tempranillo
Spain,27.0,Red Blend
Spain,10.0,Sparkling Blend
Spain,10.0,Rosé
Spain,29.0,Sparkling Blend
Spain,33.0,Albariño
Spain,19.0,Sparkling Blend
Spain,16.0,Monastrell
Spain,22.0,Verdejo
Spain,12.0,Sparkling Blend
Spain,10.0,Sparkling Blend
Spain,22.0,Tinta de Toro
Spain,17.0,Mencía
Spain,14.0,Chardonnay
Spain,20.0,Red Blend
Spain,11.0,Garnacha
Spain,145.0,Tempranillo Blend
Spain,15.0,Verdejo
Spain,22.0,Tempranillo
Spain,55.0,Tinto Fino
Spain,13.0,Tempranillo
Spain,12.0,Rufete
Spain,11.0,Tempranillo
Spain,46.0,Pinot Noir
Spain,15.0,Sparkling Blend
Spain,12.0,Tinta de Toro
Spain,8.0,Monastrell
Spain,20.0,Albariño
Spain,23.0,Tempranillo
Spain,35.0,Cabernet Sauvignon-Syrah
Spain,,Tempranillo
Spain,70.0,Tempranillo
Spain,55.0,Tempranillo
Spain,12.0,Sparkling Blend
Spain,16.0,Sparkling Blend
Spain,12.0,Red Blend
Spain,10.0,Garnacha
Spain,14.0,Sparkling Blend
Spain,23.0,Tempranillo
Spain,15.0,Sparkling Blend
Spain,9.0,Monastrell
Spain,10.0,Red Blend
Spain,35.0,Verdejo
Spain,10.0,Verdejo-Sauvignon Blanc
Spain,6.0,Tempranillo
Spain,10.0,Tempranillo
Spain,11.0,Sauvignon Blanc
Spain,9.0,Tempranillo
Spain,18.0,Albariño
Spain,19.0,Sparkling Blend
Spain,18.0,Sparkling Blend
Spain,16.0,White Blend
Spain,19.0,Tempranillo
Spain,143.0,Tinta de Toro
Spain,16.0,Garnacha
Spain,15.0,Red Blend
Spain,25.0,Trepat
Spain,13.0,Parraleta
Spain,90.0,Red Blend
Spain,13.0,Bobal
Spain,10.0,Sauvignon Blanc-Verdejo
Spain,12.0,Garnacha
Spain,18.0,Garnacha
Spain,19.0,Albariño
Spain,18.0,Verdejo
Spain,16.0,Albariño
Spain,16.0,Red Blend
Spain,70.0,Tempranillo
Spain,36.0,White Blend
Spain,95.0,Tempranillo
Spain,35.0,Tempranillo Blend
Spain,70.0,Tinto Fino
Spain,53.0,Red Blend
Spain,15.0,Sparkling Blend
Spain,18.0,Albariño
Spain,12.0,Verdejo
Spain,13.0,Verdejo-Viura
Spain,20.0,Tempranillo-Merlot
Spain,18.0,White Blend
Spain,6.0,Grenache
Spain,13.0,Tempranillo
Spain,25.0,Tempranillo
Spain,20.0,Tempranillo
Spain,69.0,Tempranillo
Spain,15.0,Sparkling Blend
Spain,19.0,Tempranillo Blend
Spain,15.0,Grenache
Spain,15.0,Garnacha
Spain,40.0,Tinta Fina
Spain,52.0,Red Blend
Spain,45.0,Mencía
Spain,14.0,Sparkling Blend
Spain,14.0,Tempranillo
Spain,10.0,Chardonnay
Spain,6.0,Tempranillo
Spain,10.0,Tempranillo-Shiraz
Spain,10.0,Garnacha
Spain,16.0,Tempranillo
Spain,11.0,Verdejo
Spain,15.0,Tempranillo
Spain,13.0,Sparkling Blend
Spain,26.0,White Blend
Spain,17.0,Tinta de Toro
Spain,24.0,Albariño
Spain,75.0,Red Blend
Spain,38.0,Red Blend
Spain,13.0,Albariño
Spain,10.0,Red Blend
Spain,12.0,Sparkling Blend
Spain,13.0,Monastrell
Spain,9.0,Tempranillo
Spain,30.0,Tempranillo
Spain,16.0,Tempranillo
Spain,15.0,Red Blend
Spain,16.0,Viura
Spain,28.0,White Blend
Spain,14.0,Tempranillo
Spain,13.0,Tempranillo
Spain,9.0,Tempranillo-Cabernet Sauvignon
Spain,22.0,Tempranillo Blend
Spain,20.0,Tempranillo
Spain,53.0,Macabeo
Spain,14.0,Tempranillo Blend
Spain,14.0,Monastrell
Spain,8.0,Tempranillo
Spain,18.0,Albariño
Spain,13.0,Verdejo
Spain,9.0,Tempranillo
Spain,32.0,Tempranillo
Spain,9.0,Tempranillo-Garnacha
Spain,12.0,Garnacha
Spain,9.0,Sauvignon Blanc
Spain,10.0,Verdejo
Spain,12.0,White Blend
Spain,13.0,Tinta de Toro
Spain,10.0,Sauvignon Blanc
Spain,20.0,Tempranillo
Spain,15.0,Viura
Spain,16.0,Tempranillo
Spain,16.0,Albariño
Spain,44.0,Tempranillo
Spain,45.0,Tempranillo
Spain,30.0,Sparkling Blend
Spain,40.0,Tempranillo Blend
Spain,29.0,Tempranillo
Spain,21.0,Red Blend
Spain,6.0,Tempranillo
Spain,13.0,Tempranillo
Spain,17.0,Red Blend
Spain,15.0,Tempranillo
Spain,14.0,Garnacha
Spain,9.0,Tempranillo
Spain,8.0,Chardonnay
Spain,10.0,Tempranillo
Spain,12.0,Chardonnay
Spain,12.0,Tempranillo
Spain,29.0,White Blend
Spain,16.0,Pinot Noir
Spain,13.0,Tempranillo Blend
Spain,,Tempranillo
Spain,36.0,Red Blend
Spain,12.0,Garnacha
Spain,35.0,Red Blend
Spain,10.0,Verdejo-Sauvignon Blanc
Spain,18.0,Verdejo
Spain,23.0,Moscatel
Spain,20.0,Tinto Fino
Spain,13.0,Sauvignon Blanc
Spain,10.0,Tempranillo-Cabernet Sauvignon
Spain,10.0,Sauvignon Blanc
Spain,14.0,Tempranillo Blend
Spain,16.0,Red Blend
Spain,10.0,Tempranillo
Spain,35.0,Cabernet Sauvignon-Syrah
Spain,6.0,Grenache
Spain,7.0,Rosé
Spain,14.0,Tempranillo
Spain,15.0,Albariño
Spain,15.0,Sparkling Blend
Spain,25.0,Albariño
Spain,18.0,Cabernet Sauvignon
Spain,12.0,Tempranillo
Spain,10.0,Alicante Bouschet
Spain,10.0,Tempranillo
Spain,13.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,18.0,Red Blend
Spain,12.0,Red Blend
Spain,11.0,Garnacha
Spain,30.0,Red Blend
Spain,19.0,Godello
Spain,8.0,Grenache-Syrah
Spain,24.0,Tempranillo
Spain,23.0,Albariño
Spain,39.0,Sparkling Blend
Spain,33.0,Tempranillo Blend
Spain,24.0,Tempranillo
Spain,,Tempranillo
Spain,14.0,Sparkling Blend
Spain,,Tempranillo
Spain,60.0,Garnacha
Spain,15.0,Monastrell
Spain,15.0,Tempranillo
Spain,8.0,Tempranillo
Spain,27.0,Red Blend
Spain,10.0,Tempranillo Blend
Spain,19.0,Tempranillo Blend
Spain,18.0,White Blend
Spain,12.0,Tempranillo
Spain,11.0,Garnacha
Spain,10.0,Tempranillo Blend
Spain,22.0,Albariño
Spain,18.0,Pinot Noir
Spain,20.0,Red Blend
Spain,20.0,Tempranillo
Spain,13.0,Tempranillo
Spain,13.0,Verdejo
Spain,,Tempranillo
Spain,9.0,Sparkling Blend
Spain,20.0,Sparkling Blend
Spain,10.0,Sparkling Blend
Spain,18.0,Albariño
Spain,17.0,Tempranillo
Spain,26.0,White Blend
Spain,60.0,Red Blend
Spain,38.0,Sparkling Blend
Spain,15.0,Tempranillo
Spain,8.0,Macabeo
Spain,10.0,Tempranillo
Spain,9.0,Monastrell
Spain,14.0,Tempranillo
Spain,13.0,Tempranillo
Spain,15.0,Tempranillo
Spain,12.0,Red Blend
Spain,10.0,Airen
Spain,31.0,Tempranillo Blend
Spain,23.0,Albariño
Spain,27.0,Garnacha
Spain,15.0,Chardonnay
Spain,15.0,Grenache Blanc
Spain,18.0,Tempranillo
Spain,19.0,Albariño
Spain,10.0,Sauvignon Blanc
Spain,11.0,Red Blend
Spain,,Tempranillo
Spain,16.0,Garnacha
Spain,29.0,Tempranillo
Spain,20.0,Albariño
Spain,19.0,Sparkling Blend
Spain,38.0,Red Blend
Spain,12.0,Sparkling Blend
Spain,14.0,Sparkling Blend
Spain,11.0,Rosé
Spain,12.0,Sparkling Blend
Spain,8.0,Sparkling Blend
Spain,56.0,Tempranillo Blend
Spain,12.0,Sparkling Blend
Spain,9.0,Tempranillo
Spain,110.0,Syrah
Spain,10.0,Tempranillo
Spain,15.0,Red Blend
Spain,10.0,Tempranillo
Spain,9.0,Garnacha
Spain,13.0,Bobal
Spain,9.0,Tempranillo
Spain,10.0,Rosé
Spain,88.0,Monastrell
Spain,12.0,Tempranillo Blend
Spain,9.0,Viura
Spain,16.0,Verdejo
Spain,16.0,Tempranillo Blend
Spain,14.0,Tempranillo Blend
Spain,16.0,Red Blend
Spain,10.0,Red Blend
Spain,22.0,Red Blend
Spain,8.0,Rosé
Spain,9.0,Rosé
Spain,27.0,Grenache
Spain,12.0,Garnacha
Spain,59.0,Red Blend
Spain,15.0,Garnacha
Spain,15.0,Red Blend
Spain,,Garnacha
Spain,8.0,Monastrell
Spain,9.0,Sparkling Blend
Spain,18.0,Tempranillo Blend
Spain,8.0,Rosé
Spain,10.0,Rosé
Spain,17.0,Red Blend
Spain,69.0,Tempranillo
Spain,23.0,Red Blend
Spain,25.0,White Blend
Spain,10.0,Garnacha
Spain,12.0,Viura
Spain,19.0,Tempranillo Blend
Spain,15.0,Red Blend
Spain,10.0,Red Blend
Spain,12.0,Godello
Spain,10.0,White Blend
Spain,15.0,Tempranillo
Spain,12.0,Rosé
Spain,14.0,Sparkling Blend
Spain,36.0,Tempranillo
Spain,10.0,Grenache
Spain,22.0,Tempranillo
Spain,17.0,Garnacha-Syrah
Spain,15.0,Tempranillo
Spain,10.0,Garnacha
Spain,23.0,Tempranillo
Spain,13.0,Red Blend
Spain,8.0,Viura
Spain,15.0,Viura
Spain,21.0,Red Blend
Spain,15.0,Tempranillo Blend
Spain,36.0,Tinta Fina
Spain,24.0,Tinta de Toro
Spain,89.0,Carignan
Spain,36.0,Cabernet Sauvignon
Spain,21.0,Tempranillo Blend
Spain,20.0,White Blend
Spain,75.0,Red Blend
Spain,10.0,Garnacha
Spain,32.0,Red Blend
Spain,40.0,Tempranillo Blanco
Spain,9.0,Tempranillo-Cabernet Sauvignon
Spain,6.0,Tempranillo-Merlot
Spain,18.0,Tempranillo
Spain,19.0,Albariño
Spain,,Tempranillo
Spain,7.0,Garnacha
Spain,11.0,Tempranillo
Spain,15.0,Tempranillo
Spain,35.0,Tempranillo
Spain,14.0,Tinta de Toro
Spain,70.0,Tempranillo
Spain,14.0,Tempranillo
Spain,36.0,Cabernet Sauvignon
Spain,9.0,Tempranillo
Spain,11.0,Tempranillo Blend
Spain,17.0,Cabernet Sauvignon
Spain,24.0,Sauvignon
Spain,15.0,Albariño
Spain,11.0,Tempranillo
Spain,10.0,Tempranillo
Spain,10.0,Red Blend
Spain,6.0,Tempranillo
Spain,12.0,Tempranillo
Spain,10.0,Rosé
Spain,21.0,Tempranillo
Spain,17.0,Garnacha
Spain,28.0,Red Blend
Spain,18.0,Albariño
Spain,21.0,Tempranillo Blend
Spain,12.0,Garnacha
Spain,41.0,Red Blend
Spain,24.0,Verdejo
Spain,28.0,Moscatel
Spain,26.0,Sparkling Blend
Spain,75.0,Tinta de Toro
Spain,24.0,Red Blend
Spain,6.0,Tempranillo
Spain,13.0,Tempranillo
Spain,6.0,White Blend
Spain,18.0,Tempranillo Blend
Spain,16.0,Tempranillo Blend
Spain,12.0,Hondarrabi Zuri
Spain,15.0,Xarel-lo
Spain,22.0,Garnacha
Spain,17.0,Garnacha
