País,Precio,Tipo
US,60.0,Cabernet Sauvignon
US,36.0,Sparkling Blend
US,28.0,Pinot Noir
US,59.0,Cabernet Sauvignon
US,30.0,Bordeaux-style Red Blend
US,20.0,Syrah
US,40.0,Cabernet Sauvignon
US,32.0,Syrah
US,15.0,White Blend
US,28.0,Red Blend
US,13.0,Red Blend
US,39.0,Cabernet Sauvignon-Cabernet Franc
US,35.0,Cabernet Sauvignon
US,18.0,Chardonnay
US,60.0,Cabernet Sauvignon
US,15.0,Chardonnay
US,15.0,Meritage
US,45.0,Bordeaux-style Red Blend
US,29.0,Chardonnay
US,8.0,Pinot Noir
US,35.0,Pinot Noir
US,35.0,Syrah
US,19.0,Cabernet Franc
US,10.0,Sauvignon Blanc
US,55.0,Pinot Noir
US,23.0,Red Blend
US,26.0,Cabernet Sauvignon
US,50.0,Petite Sirah
US,20.0,Chardonnay
US,12.0,Pinot Gris
US,70.0,Chardonnay
US,42.0,Cabernet Sauvignon
US,40.0,Bordeaux-style Red Blend
US,60.0,Pinot Noir
US,60.0,Pinot Noir
US,29.0,Syrah
US,65.0,Cabernet Sauvignon
US,60.0,Chardonnay
US,90.0,Cabernet Sauvignon
US,50.0,Pinot Noir
US,55.0,Cabernet Sauvignon
US,48.0,Pinot Noir
US,20.0,Riesling
US,20.0,White Blend
US,45.0,Cabernet Sauvignon
US,18.0,Viognier
US,16.0,Riesling
US,16.0,Riesling
US,18.0,Chardonnay
US,30.0,Cabernet Sauvignon
US,50.0,Pinot Noir
US,45.0,Pinot Noir
US,34.0,Sauvignon Blanc
US,18.0,Chardonnay
US,25.0,Pinot Noir
US,29.0,Cabernet Sauvignon
US,20.0,Red Blend
US,26.0,Barbera
US,24.0,Pinot Noir
US,28.0,Cabernet Sauvignon
US,30.0,Sparkling Blend
US,30.0,Rhône-style Red Blend
US,29.0,Bordeaux-style Red Blend
US,34.0,Pinot Noir
US,25.0,Sparkling Blend
US,62.0,Chardonnay
US,29.0,Carignane
US,20.0,Pinot Noir
US,25.0,Viognier
US,18.0,Sauvignon Blanc
US,24.0,Chardonnay
US,40.0,Cabernet Sauvignon
US,125.0,Cabernet Sauvignon
US,28.0,Syrah
US,57.0,Pinot Noir
US,48.0,Cabernet Sauvignon
US,28.0,Cabernet Sauvignon
US,20.0,Cabernet Sauvignon
US,26.0,Grenache
US,35.0,Red Blend
US,60.0,Grenache
US,20.0,Chardonnay
US,20.0,Zinfandel
US,20.0,Chardonnay
US,28.0,Pinot Noir
US,50.0,Sauvignon Blanc
US,14.0,Pinot Gris
US,50.0,Pinot Noir
US,90.0,Cabernet Sauvignon
US,52.0,Cabernet Sauvignon
US,45.0,Cabernet Sauvignon
US,24.0,Cabernet Sauvignon
US,35.0,Syrah
US,20.0,Sauvignon Blanc
US,35.0,Chardonnay
US,18.0,Pinot Gris
US,26.0,Cabernet Sauvignon
US,13.0,Pinot Gris
US,13.0,Rosé
US,19.0,Syrah
US,18.0,Gewürztraminer
US,45.0,Pinot Noir
US,45.0,Pinot Noir
US,80.0,Cabernet Sauvignon
US,85.0,Merlot
US,50.0,Pinot Noir
US,80.0,Cabernet Sauvignon
US,80.0,Cabernet Sauvignon
US,60.0,Pinot Noir
US,150.0,Cabernet Sauvignon
US,60.0,Pinot Noir
US,49.0,Pinot Noir
US,75.0,Cabernet Sauvignon
US,125.0,Cabernet Sauvignon
US,85.0,Cabernet Sauvignon
US,135.0,Cabernet Sauvignon
US,48.0,Chardonnay
US,50.0,Cabernet Sauvignon
US,95.0,Cabernet Sauvignon
US,45.0,Chardonnay
US,85.0,Cabernet Sauvignon
US,60.0,Syrah
US,55.0,Chardonnay
US,80.0,Cabernet Sauvignon
US,45.0,Pinot Noir
US,38.0,Pinot Noir
US,32.0,Red Blend
US,15.0,Red Blend
US,25.0,Zinfandel
US,20.0,Merlot
US,,Pinot Gris
US,15.0,Riesling
US,15.0,Petite Sirah
US,30.0,Zinfandel
US,25.0,Zinfandel
US,11.0,Sauvignon Blanc
US,14.0,Pinot Grigio
US,14.0,Zinfandel
US,35.0,Cabernet Sauvignon
US,11.0,Zinfandel
US,39.0,Sangiovese
US,15.0,White Blend
US,30.0,Cabernet Sauvignon
US,25.0,Pinot Noir
US,35.0,Pinot Noir
US,24.0,Red Blend
US,20.0,Grenache Blanc
US,48.0,Bordeaux-style Red Blend
US,48.0,Bordeaux-style Red Blend
US,20.0,Semillon-Sauvignon Blanc
US,25.0,Merlot
US,40.0,Pinot Noir
US,45.0,Bordeaux-style Red Blend
US,60.0,Cabernet Sauvignon
US,22.0,Merlot
US,34.0,Sauvignon Blanc
US,32.0,Syrah
US,12.0,Sparkling Blend
US,19.0,Chardonnay
US,49.0,Red Blend
US,11.0,Chardonnay
US,16.0,Chardonnay
US,45.0,Cabernet Sauvignon
US,42.0,Sangiovese
US,16.0,Pinot Noir
US,44.0,Bordeaux-style Red Blend
US,48.0,Cabernet Sauvignon
US,48.0,Pinot Noir
US,28.0,Cabernet Sauvignon
US,90.0,Syrah
US,10.0,Merlot
US,19.0,Cabernet Sauvignon
US,20.0,Cabernet Sauvignon
US,12.0,Rosé
US,18.0,Pinot Noir
US,14.0,Merlot
US,40.0,Meritage
US,15.0,Sauvignon Blanc
US,28.0,Zinfandel
US,25.0,Cabernet Sauvignon
US,35.0,Chardonnay
US,28.0,Marsanne-Roussanne
US,30.0,Chardonnay
US,36.0,Chardonnay
US,32.0,Zinfandel
US,45.0,Bordeaux-style Red Blend
US,33.0,Red Blend
US,36.0,Merlot
US,275.0,Bordeaux-style Red Blend
US,40.0,Pinot Noir
US,80.0,Red Blend
US,45.0,Pinot Noir
US,30.0,Merlot
US,68.0,Pinot Noir
US,34.0,Petite Sirah
US,19.0,Sparkling Blend
US,24.0,Sauvignon Blanc-Semillon
US,12.0,Pinot Grigio
US,44.0,Pinot Noir
US,20.0,Sémillon
US,16.0,White Blend
US,15.0,White Blend
US,30.0,Pinot Noir
US,18.0,Sauvignon Blanc
US,13.0,Riesling
US,30.0,Chardonnay
US,14.0,Rosé
US,38.0,Syrah
US,75.0,Cabernet Sauvignon
US,16.0,Riesling
US,22.0,Chardonnay
US,22.0,Sauvignon Blanc
US,48.0,Cabernet Sauvignon
US,16.0,Riesling
US,16.0,Riesling
US,24.0,Red Blend
US,35.0,Bordeaux-style Red Blend
US,22.0,Sauvignon Blanc
US,18.0,Cabernet Sauvignon
US,35.0,Chardonnay
US,23.0,Pinot Noir
US,23.0,Blaufränkisch
US,22.0,Viognier
US,32.0,Cabernet Franc
US,48.0,Bordeaux-style Red Blend
US,18.0,Red Blend
US,8.0,Sauvignon Blanc
US,20.0,Pinot Noir
US,19.0,Bordeaux-style Red Blend
US,43.0,Pinot Noir
US,41.0,Syrah
US,55.0,Petite Sirah
US,30.0,Roussanne
US,30.0,Teroldego
US,20.0,Sauvignon Blanc
US,20.0,Bordeaux-style Red Blend
US,30.0,Bordeaux-style Red Blend
US,28.0,Cabernet Sauvignon
US,20.0,Syrah
US,20.0,Red Blend
US,40.0,Red Blend
US,44.0,Bordeaux-style Red Blend
US,33.0,Cabernet Sauvignon
US,60.0,Pinot Noir
US,50.0,Pinot Noir
US,20.0,Pinot Noir
US,60.0,Pinot Noir
US,135.0,Cabernet Sauvignon
US,45.0,Pinot Noir
US,55.0,Syrah
US,50.0,Chardonnay
US,67.0,Cabernet Sauvignon
US,42.0,Pinot Noir
US,50.0,Cabernet Sauvignon
US,45.0,Cabernet Sauvignon
US,80.0,Cabernet Sauvignon
US,45.0,Chardonnay
US,38.0,Chardonnay
US,48.0,Pinot Noir
US,45.0,Chardonnay
US,75.0,Syrah
US,44.0,Pinot Noir
US,65.0,Cabernet Sauvignon
US,50.0,Chardonnay
US,225.0,Cabernet Sauvignon
US,40.0,Fumé Blanc
US,15.0,Pinot Noir
US,15.0,Cabernet Sauvignon
US,14.0,Pinot Grigio
US,20.0,Cabernet Sauvignon
US,18.0,Sauvignon Blanc
US,45.0,Vidal Blanc
US,38.0,Cabernet Sauvignon
US,18.0,Pinot Gris
US,9.0,Zinfandel
US,12.0,Zinfandel
US,14.0,White Blend
US,14.0,Cabernet Sauvignon
US,43.0,Red Blend
US,18.0,Chardonnay
US,26.0,Zinfandel
US,18.0,Rkatsiteli
US,17.0,Chardonnay
US,55.0,Pinot Noir
US,15.0,Sauvignon Blanc
US,40.0,Pinot Noir
US,24.0,Cabernet Sauvignon
US,23.0,Merlot
US,14.0,Merlot
US,12.0,Sparkling Blend
US,17.0,Cabernet Sauvignon
US,15.0,Sauvignon Blanc
US,25.0,Cabernet Sauvignon
US,22.0,Merlot
US,16.0,Pinot Blanc
US,25.0,Chardonnay
US,24.0,Pinot Noir
US,40.0,Meritage
US,13.0,Chardonnay
US,38.0,Cabernet Sauvignon
US,24.0,Malbec
US,38.0,Grenache-Mourvèdre
US,15.0,Chardonnay
US,22.0,Merlot
US,20.0,Malbec
US,40.0,Cabernet Sauvignon
US,48.0,Pinot Noir
US,70.0,Red Blend
US,50.0,Chardonnay
US,37.0,Petite Verdot
US,35.0,Merlot
US,30.0,Red Blend
US,30.0,Syrah
US,50.0,Pinot Noir
US,22.0,Viognier
US,30.0,Syrah
US,50.0,Cabernet Franc
US,21.0,Rhône-style White Blend
US,35.0,Pinot Noir
US,30.0,Zinfandel
US,24.0,Cabernet Sauvignon
US,34.0,Cabernet Sauvignon
US,13.0,Riesling
US,32.0,Petite Sirah
US,15.0,Pinot Gris
US,29.0,Merlot
US,29.0,Pinot Noir
US,16.0,Riesling
US,22.0,Bordeaux-style Red Blend
US,20.0,Sauvignon Blanc
US,34.0,Pinot Noir
US,14.0,Merlot
US,25.0,Merlot
US,21.0,Chardonnay
US,30.0,Pinot Noir
US,50.0,Bordeaux-style Red Blend
US,28.0,Chardonnay
US,24.0,Chardonnay
US,20.0,Cabernet Sauvignon
US,42.0,Mourvèdre
US,55.0,Cabernet Sauvignon
US,25.0,Pinot Noir
US,25.0,Petite Sirah
US,40.0,Merlot
US,41.0,Chardonnay
US,20.0,Sauvignon Blanc
US,40.0,Grenache
US,75.0,Cabernet Sauvignon
US,26.0,White Blend
US,25.0,Aglianico
US,25.0,Bordeaux-style Red Blend
US,28.0,Zinfandel
US,28.0,Pinot Noir
US,,Chardonnay
US,45.0,Cabernet Sauvignon
US,28.0,Red Blend
US,52.0,Cabernet Sauvignon
US,50.0,Cabernet Sauvignon
US,30.0,Pinot Noir
US,30.0,Cabernet Sauvignon
US,20.0,Grenache Blanc
US,52.0,Cabernet Sauvignon
US,24.0,Sauvignon Blanc-Semillon
US,15.0,Chardonnay
US,23.0,Sparkling Blend
US,12.0,Sparkling Blend
US,45.0,Rhône-style Red Blend
US,32.0,Pinot Noir
US,27.0,Chardonnay
US,60.0,Red Blend
US,34.0,Pinot Noir
US,44.0,Pinot Noir
US,40.0,Pinot Noir
US,55.0,Bordeaux-style Red Blend
US,50.0,Pinot Noir
US,125.0,Bordeaux-style Red Blend
US,48.0,Chardonnay
US,26.0,Chardonnay
US,25.0,Chardonnay
US,48.0,Pinot Noir
US,52.0,Pinot Noir
US,35.0,Petite Verdot
US,10.0,Sauvignon Blanc
US,18.0,Red Blend
US,20.0,Chardonnay
US,16.0,Chardonnay
US,15.0,Chardonnay
US,18.0,Sauvignon Blanc
US,10.0,Red Blend
US,18.0,Pinot Noir
US,20.0,Viognier
US,29.0,Pinot Noir
US,28.0,Cabernet Sauvignon
US,10.0,Pinot Grigio
US,35.0,Cabernet Sauvignon
US,49.0,Zinfandel
US,22.0,Roussanne
US,30.0,Zinfandel
US,30.0,Red Blend
US,42.0,Malbec
US,18.0,Chardonnay
US,15.0,Pinot Grigio
US,16.0,Pinot Gris
US,15.0,Riesling
US,32.0,Red Blend
US,20.0,Chardonnay
US,13.0,Pinot Gris
US,49.0,Cabernet Sauvignon
US,28.0,Pinot Noir
US,25.0,Syrah
US,38.0,Rhône-style Red Blend
US,80.0,Bordeaux-style Red Blend
US,23.0,Champagne Blend
US,14.0,Sauvignon Blanc
US,36.0,Syrah
US,42.0,Pinot Noir
US,40.0,Pinot Noir
US,34.0,Rhône-style White Blend
US,32.0,Cabernet Sauvignon
US,8.0,Syrah
US,26.0,Cabernet Sauvignon
US,25.0,Marsanne
US,23.0,Cabernet Sauvignon
US,65.0,Cabernet Sauvignon
US,45.0,Red Blend
US,47.0,Cabernet Sauvignon
US,20.0,Riesling
US,90.0,Merlot
US,48.0,Cabernet Sauvignon
US,29.0,Pinot Noir
US,28.0,Red Blend
US,50.0,Syrah
US,27.0,Viognier
US,150.0,Cabernet Sauvignon
US,34.0,Cabernet Sauvignon
US,23.0,Petite Sirah
US,36.0,Merlot
US,41.0,Pinot Noir
US,50.0,Petite Verdot
US,65.0,Cabernet Sauvignon
US,24.0,Merlot
US,25.0,Zinfandel
US,35.0,Syrah
US,27.0,Cabernet Franc
US,16.0,Sparkling Blend
US,13.0,Riesling
US,33.0,Pinot Noir
US,26.0,Bordeaux-style Red Blend
US,50.0,Pinot Noir
US,20.0,Pinot Noir
US,17.0,Riesling
US,75.0,Cabernet Sauvignon
US,15.0,Sangiovese
US,40.0,Pinot Noir
US,16.0,Rhône-style Red Blend
US,24.0,Merlot
US,26.0,Chardonnay
US,26.0,Pinot Noir
US,24.0,Cabernet Sauvignon
US,25.0,Syrah
US,13.0,Riesling
US,24.0,Merlot
US,34.0,Cabernet Sauvignon
US,25.0,Rhône-style Red Blend
US,15.0,Pinot Noir
US,37.0,Cabernet Sauvignon
US,28.0,Pinot Noir
US,20.0,Primitivo
US,28.0,Zinfandel
US,38.0,Chardonnay
US,28.0,Syrah
US,15.0,Riesling
US,30.0,Cabernet Merlot
US,23.0,Syrah
US,25.0,Cabernet Sauvignon
US,40.0,Cabernet Sauvignon
US,40.0,Chardonnay
US,20.0,Zinfandel
US,25.0,Barbera
US,35.0,Red Blend
US,28.0,Red Blend
US,18.0,Merlot
US,125.0,Cabernet Sauvignon
US,50.0,Cabernet Sauvignon
US,28.0,Syrah
US,26.0,Merlot
US,65.0,Bordeaux-style Red Blend
US,25.0,Merlot
US,15.0,Sauvignon Blanc
US,12.0,Red Blend
US,28.0,Zinfandel
US,15.0,Pinot Blanc
US,24.0,Tempranillo
US,28.0,Pinot Noir
US,16.0,Riesling
US,55.0,Pinot Noir
US,28.0,G-S-M
US,14.0,Meritage
US,14.0,Chardonnay
US,34.0,Petite Sirah
US,33.0,Chardonnay
US,50.0,Cabernet Franc
US,32.0,Chardonnay
US,25.0,Chardonnay
US,44.0,Pinot Noir
US,24.0,Sauvignon Blanc
US,125.0,Cabernet Sauvignon
US,40.0,Pinot Noir
US,35.0,Syrah
US,30.0,Chardonnay
US,55.0,Chardonnay
US,75.0,Meritage
US,50.0,Chardonnay
US,60.0,Pinot Noir
US,40.0,Chardonnay
US,60.0,Pinot Noir
US,24.0,Chardonnay
US,25.0,Vignoles
US,11.0,Zinfandel
US,34.0,Meritage
US,17.0,Sauvignon Blanc
US,22.0,Vignoles
US,8.0,Chardonnay
US,65.0,Merlot
US,25.0,Merlot
US,14.0,Sauvignon Blanc
US,15.0,Chardonnay
US,21.0,Rhône-style Red Blend
US,18.0,Pinot Grigio
US,22.0,Riesling
US,50.0,Merlot
US,45.0,Cabernet Sauvignon
US,60.0,Merlot
US,,Pinot Gris
US,25.0,Viognier
US,15.0,Chardonnay
US,35.0,Merlot
US,10.0,Chardonnay
US,18.0,Chardonnay
US,17.0,Pinot Gris
US,46.0,Syrah
US,24.0,Syrah
US,28.0,Chardonnay
US,15.0,Chardonnay
US,40.0,Cabernet Sauvignon
US,16.0,Pinot Noir
US,16.0,Champagne Blend
US,24.0,Syrah
US,90.0,Cabernet Sauvignon
US,18.0,Sauvignon Blanc-Semillon
US,20.0,Gewürztraminer
US,35.0,Cabernet Sauvignon
US,40.0,Chardonnay
US,24.0,Zinfandel
US,90.0,Cabernet Sauvignon
US,40.0,Syrah
US,28.0,Chardonnay
US,25.0,Red Blend
US,28.0,Merlot
US,13.0,Chardonnay
US,51.0,Cabernet Franc
US,32.0,Mourvèdre
US,35.0,Tempranillo
US,25.0,Chardonnay
US,25.0,Riesling
US,9.0,Sauvignon Blanc
US,8.0,Merlot
US,49.0,Pinot Noir
US,22.0,Sauvignon Blanc
US,38.0,Pinot Noir
US,40.0,Cabernet Sauvignon
US,75.0,Cabernet Sauvignon
US,20.0,Cabernet Sauvignon
US,25.0,Chardonnay
US,90.0,Merlot
US,135.0,Cabernet Sauvignon
US,39.0,Cabernet Sauvignon
US,25.0,Red Blend
US,15.0,Cabernet Sauvignon
US,18.0,Zinfandel
US,12.0,Riesling
US,15.0,Riesling
US,19.0,Chardonnay
US,28.0,Sauvignon Blanc
US,24.0,Chardonnay
US,25.0,Cabernet Sauvignon
US,72.0,Port
US,10.0,White Blend
US,19.0,Merlot
US,38.0,Zinfandel
US,55.0,Cabernet Sauvignon
US,20.0,Pinot Noir
US,30.0,Zinfandel
US,16.0,Riesling
US,45.0,Chardonnay
US,44.0,Pinot Noir
US,30.0,Cabernet Sauvignon
US,35.0,Chardonnay
US,11.0,Sparkling Blend
US,20.0,Sauvignon Blanc
US,21.0,Petite Sirah
US,55.0,Syrah
US,24.0,Zinfandel
US,33.0,Merlot
US,26.0,Primitivo
US,26.0,Merlot
US,50.0,Syrah
US,28.0,Cabernet Sauvignon
US,35.0,Cabernet Sauvignon
US,28.0,Rhône-style Red Blend
US,24.0,Rhône-style White Blend
US,24.0,Sauvignon Blanc
US,32.0,Merlot
US,22.0,Cabernet Sauvignon
US,25.0,Merlot
US,24.0,Red Blend
US,30.0,Primitivo
US,29.0,Sauvignon Blanc
US,41.0,Pinot Noir
US,30.0,Pinot Noir
US,27.0,Riesling
US,32.0,Bordeaux-style Red Blend
US,60.0,Bordeaux-style Red Blend
US,38.0,Sparkling Blend
US,40.0,Merlot
US,30.0,Merlot
US,18.0,Merlot
US,13.0,Viognier
US,15.0,Chardonnay
US,28.0,Zinfandel
US,25.0,Zinfandel
US,39.0,Cabernet Franc
US,12.0,Chenin Blanc
US,16.0,Pinot Noir
US,38.0,Bordeaux-style Red Blend
US,10.0,Sauvignon Blanc
US,35.0,Chardonnay
US,17.0,Pinot Gris
US,20.0,Grüner Veltliner
US,28.0,Petite Sirah
US,115.0,Red Blend
US,45.0,Chardonnay
US,44.0,Cabernet Sauvignon
US,45.0,Pinot Noir
US,32.0,Pinot Noir
US,30.0,Cabernet Franc
US,45.0,Pinot Noir
US,40.0,Cabernet Sauvignon
US,49.0,Pinot Noir
US,60.0,Red Blend
US,30.0,Chenin Blanc
US,85.0,Cabernet Sauvignon
US,50.0,Chardonnay
US,15.0,Chardonnay
US,14.0,Cabernet Sauvignon
US,40.0,Cabernet Sauvignon
US,79.0,Cabernet Sauvignon
US,24.0,Syrah
US,30.0,Syrah
US,26.0,Cabernet Sauvignon
US,23.0,Chardonnay
US,16.0,Sauvignon Blanc
US,28.0,Dolcetto
US,27.0,Cabernet Sauvignon
US,12.0,Sparkling Blend
US,12.0,Pinot Noir
US,22.0,Chardonnay
US,25.0,Red Blend
US,14.0,Red Blend
US,12.0,Sparkling Blend
US,17.0,Chardonnay
US,28.0,Red Blend
US,20.0,Cabernet Sauvignon
US,29.0,Merlot
US,24.0,Syrah
US,30.0,Viognier
US,17.0,Zinfandel
US,39.0,Cabernet Sauvignon
US,22.0,Pinot Blanc
US,17.0,Chardonnay
US,15.0,Zinfandel
US,10.0,Red Blend
US,25.0,Pinot Noir
US,9.0,Merlot
US,11.0,Zinfandel
US,22.0,Zinfandel
US,17.0,Merlot
US,9.0,Chardonnay
US,14.0,Red Blend
US,17.0,Chardonnay
US,27.0,Merlot
US,12.0,Red Blend
US,18.0,Chardonnay
US,24.0,Vignoles
US,15.0,Merlot
US,13.0,Red Blend
US,8.0,Sauvignon Blanc
US,18.0,Merlot
US,38.0,Cabernet Sauvignon
US,11.0,Petite Sirah
US,28.0,Pinot Noir
US,38.0,Cabernet Sauvignon
US,36.0,Meritage
US,50.0,Pinot Noir
US,45.0,Pinot Noir
US,46.0,Pinot Noir
US,35.0,Zinfandel
US,35.0,Red Blend
US,39.0,Cabernet Sauvignon
US,44.0,Red Blend
US,12.0,Riesling
US,15.0,Sauvignon Blanc
US,79.0,Sémillon
US,30.0,Merlot
US,11.0,Sauvignon Blanc
US,23.0,Mourvèdre
US,12.0,Pinot Noir
US,14.0,Riesling
US,17.0,Syrah
US,36.0,Nero d'Avola
US,13.0,Blaufränkisch
US,14.0,Riesling
US,18.0,Sauvignon Blanc
US,24.0,Riesling
US,23.0,Sauvignon Blanc
US,26.0,Baco Noir
US,15.0,Sauvignon Blanc
US,45.0,Chardonnay
US,28.0,Cabernet Sauvignon
US,38.0,Pinot Noir
US,22.0,Rosé
US,24.0,Syrah
US,35.0,Zinfandel
US,21.0,Syrah
US,25.0,Port
US,15.0,Pinot Noir
US,35.0,Cabernet Sauvignon
US,24.0,Chardonnay
US,30.0,Syrah
US,95.0,Cabernet Sauvignon
US,65.0,Cabernet Sauvignon
US,42.0,Pinot Noir
US,24.0,Sangiovese
US,11.0,Pinot Gris
US,41.0,Cabernet Sauvignon-Syrah
US,22.0,Grenache
US,22.0,Bordeaux-style Red Blend
US,64.0,Cabernet Sauvignon
US,20.0,Zinfandel
US,79.0,Red Blend
US,20.0,Cabernet Sauvignon
US,24.0,Chardonnay
US,16.0,White Blend
US,27.0,Riesling
US,18.0,Riesling
US,55.0,Cabernet Sauvignon
US,30.0,Chardonnay
US,20.0,Sauvignon Blanc
US,15.0,Chardonnay
US,20.0,Rhône-style White Blend
US,16.0,Chardonnay
US,13.0,Chardonnay
US,25.0,Merlot
US,23.0,Merlot
US,28.0,Cabernet Sauvignon
US,45.0,Pinot Noir
US,18.0,Red Blend
US,16.0,Riesling
US,15.0,Pinot Grigio
US,17.0,Cabernet Franc
US,25.0,Viognier
US,18.0,Grenache Blanc
US,17.0,Pinot Gris
US,32.0,Chardonnay
US,39.0,Pinot Noir
US,24.0,Chardonnay
US,38.0,Pinot Noir
US,28.0,Cabernet Sauvignon
US,42.0,Pinot Noir
US,65.0,Cabernet Sauvignon
US,23.0,Chardonnay
US,65.0,Pinot Noir
US,15.0,Chardonnay
US,35.0,Pinot Noir
US,17.0,Zinfandel
US,25.0,Red Blend
US,16.0,Pinot Noir
US,13.0,Cabernet Sauvignon
US,15.0,Chardonnay
US,22.0,Gewürztraminer
US,29.0,Sangiovese
US,16.0,Pinot Gris
US,8.0,Viognier
US,38.0,Sparkling Blend
US,27.0,Syrah
US,14.0,Pinot Noir
US,52.0,Cabernet Sauvignon
US,32.0,Petite Sirah
US,29.0,Petite Sirah
US,26.0,Chardonnay
US,60.0,Cabernet Sauvignon
US,25.0,Petite Sirah
US,20.0,Sémillon
US,17.0,Pinot Gris
US,25.0,Cabernet Sauvignon
US,24.0,Chardonnay
US,30.0,Rhône-style Red Blend
US,45.0,Bordeaux-style Red Blend
US,28.0,Zinfandel
US,17.0,Red Blend
US,42.0,Syrah
US,18.0,Cabernet Sauvignon
US,13.0,Chardonnay
US,36.0,Zinfandel
US,75.0,Cabernet Sauvignon
US,39.0,Petite Verdot
US,38.0,Sangiovese
US,22.0,Viognier
US,32.0,Zinfandel
US,20.0,Zinfandel
US,12.0,Chardonnay
US,28.0,Chardonnay
US,13.0,Sauvignon Blanc
US,35.0,Syrah
US,15.0,Red Blend
US,18.0,Cabernet Franc
US,24.0,Cabernet Sauvignon
US,25.0,Roussanne
US,34.0,Zinfandel
US,6.0,Cabernet Sauvignon
US,25.0,Grenache
US,50.0,Syrah
US,48.0,Cabernet Sauvignon
US,55.0,Cabernet Sauvignon
US,30.0,Sémillon
US,18.0,Red Blend
US,48.0,Pinot Noir
US,50.0,Pinot Noir
US,22.0,Cabernet Sauvignon
US,16.0,White Blend
US,25.0,Cabernet Sauvignon
US,30.0,Syrah
US,32.0,Malbec
US,15.0,Rosé
US,23.0,Chardonnay
US,13.0,Riesling
US,11.0,Moscato
US,20.0,Pinot Noir
US,16.0,Red Blend
US,11.0,Chardonnay
US,30.0,Pinot Noir
US,20.0,Pinot Noir
US,20.0,Chardonnay
US,39.0,Cabernet Sauvignon
US,15.0,Riesling
US,12.0,Riesling
US,12.0,Riesling
US,18.0,Roussanne
US,52.0,Port
US,18.0,Red Blend
US,26.0,Cabernet Franc
US,15.0,Pinot Noir
US,18.0,Meritage
US,10.0,Pinot Grigio
US,9.0,Cabernet Sauvignon
US,32.0,Cabernet Sauvignon
US,40.0,Red Blend
US,22.0,Mourvèdre
US,32.0,Petite Sirah
US,35.0,Red Blend
US,125.0,Cabernet Sauvignon
US,80.0,Pinot Noir
US,115.0,Cabernet Sauvignon
US,90.0,Cabernet Sauvignon
US,65.0,Merlot
US,80.0,Cabernet Sauvignon
US,90.0,Pinot Noir
US,52.0,Pinot Noir
US,150.0,Cabernet Sauvignon
US,42.0,Syrah
US,29.0,Bordeaux-style Red Blend
US,26.0,Barbera
US,20.0,Riesling
US,15.0,Pinot Blanc
US,24.0,Chardonnay
US,20.0,Sauvignon Blanc
US,25.0,Chardonnay
US,35.0,Petit Verdot
US,18.0,Chardonnay
US,15.0,Pinot Noir
US,45.0,Cabernet Sauvignon
US,80.0,Syrah
US,20.0,Gewürztraminer
US,55.0,Syrah
US,24.0,Red Blend
US,25.0,Merlot
US,28.0,Chardonnay
US,24.0,Merlot
US,45.0,Pinot Noir
US,62.0,Bordeaux-style Red Blend
US,20.0,Rhône-style Red Blend
US,44.0,Pinot Noir
US,48.0,Pinot Noir
US,18.0,Chardonnay
US,38.0,Petit Verdot
US,30.0,Zinfandel
US,28.0,Chardonnay-Albariño
US,18.0,Chardonnay
US,38.0,Petite Sirah
US,48.0,Pinot Noir
US,48.0,Pinot Noir
US,45.0,Pinot Noir
US,60.0,Syrah
US,45.0,Cabernet Sauvignon
US,20.0,Cabernet Sauvignon
US,38.0,Syrah
US,25.0,Chardonnay
US,10.0,Viognier
US,26.0,Chardonnay
US,28.0,Chardonnay
US,18.0,Rosé
US,15.0,White Blend
US,20.0,Viognier
US,29.0,Zinfandel
US,47.0,Barbera
US,25.0,Zinfandel
US,32.0,Zinfandel
US,26.0,Chardonnay
US,15.0,Syrah
US,55.0,Red Blend
US,24.0,Syrah
US,28.0,Zinfandel
US,24.0,Merlot
US,34.0,Zinfandel
US,19.0,Zinfandel
US,40.0,Zinfandel
US,11.0,Petite Sirah
US,12.0,Zinfandel
US,12.0,Pinot Noir
US,8.0,Chardonnay
US,11.0,Pinot Noir
US,35.0,Malbec
US,16.0,Sauvignon Blanc
US,38.0,Red Blend
US,24.0,Sauvignon Blanc
US,60.0,Cabernet Sauvignon
US,55.0,Pinot Noir
US,18.0,Rhône-style White Blend
US,16.0,Cabernet Sauvignon
US,32.0,Syrah
US,25.0,Chardonnay
US,21.0,Viognier
US,40.0,Sangiovese
US,8.0,Cabernet Sauvignon
US,30.0,Petite Sirah
US,18.0,Cabernet Sauvignon
US,46.0,Syrah
US,15.0,Chardonnay
US,65.0,Cabernet Sauvignon
US,8.0,Merlot
US,15.0,Red Blend
US,22.0,Petite Sirah
US,8.0,Chardonnay
US,55.0,Pinot Noir
US,18.0,White Blend
US,30.0,Cabernet Sauvignon
US,48.0,Pinot Noir
US,35.0,Syrah
US,40.0,Cabernet Sauvignon
US,100.0,Pinot Noir
US,40.0,Cabernet Sauvignon
US,18.0,Sauvignon Blanc
US,45.0,Pinot Noir
US,12.0,Riesling
US,36.0,Carmenère
US,13.0,Riesling
US,24.0,Zinfandel
US,20.0,Chardonnay
US,30.0,Zinfandel
US,25.0,Syrah
US,8.0,Pinot Grigio
US,36.0,Chardonnay
US,11.0,Meritage
US,15.0,Gewürztraminer
US,22.0,Viognier
US,15.0,Merlot
